,MIN,Set,Image
450,30.396629333496094,val,3180
451,30.742141723632812,val,3184
452,30.24591827392578,val,3188
453,30.29126739501953,val,3191
454,30.41980743408203,val,3202
455,30.374794006347656,val,3207
456,30.456356048583984,val,3214
457,30.54666519165039,val,3222
458,30.287673950195312,val,3223
459,30.44681167602539,val,3228
460,30.713130950927734,val,3233
461,30.421951293945312,val,3251
462,30.71329689025879,val,3258
463,30.360370635986328,val,3261
464,30.406240463256836,val,3266
465,31.018760681152344,val,3270
466,30.370615005493164,val,3274
467,31.264972686767578,val,3279
468,30.49111557006836,val,3284
469,30.40659523010254,val,3289
470,30.435949325561523,val,3290
471,30.342735290527344,val,3291
472,30.318273544311523,val,3293
473,30.699748992919922,val,3300
474,30.351600646972656,val,3320
475,30.41205596923828,val,3332
476,30.364625930786133,val,3335
477,30.332950592041016,val,3342
478,30.228527069091797,val,3366
479,30.358055114746094,val,3369
480,31.730892181396484,val,3371
481,30.30389404296875,val,3373
482,30.406700134277344,val,3375
483,30.661407470703125,val,3380
484,30.3261775970459,val,3381
485,30.59284782409668,val,3383
486,30.442874908447266,val,3387
487,30.41130828857422,val,3389
488,30.448612213134766,val,3412
489,30.456222534179688,val,3414
490,30.7308349609375,val,3425
491,30.420711517333984,val,3435
492,30.259489059448242,val,3445
493,30.96816635131836,val,3452
494,30.504886627197266,val,3455
495,30.344219207763672,val,3466
496,30.54010009765625,val,3473
497,30.45408058166504,val,3478
498,32.519126892089844,val,3483
499,30.37289810180664,val,3485
500,30.37527847290039,val,3489
501,30.521774291992188,val,3492
502,30.40753173828125,val,3494
503,30.38486671447754,val,3497
504,30.871000289916992,val,3511
505,30.41568374633789,val,3514
506,31.660869598388672,val,3517
507,30.311798095703125,val,3519
508,31.514232635498047,val,3534
509,30.87154769897461,val,3538
510,31.494029998779297,val,3551
511,30.376142501831055,val,3552
512,30.45559310913086,val,3562
513,30.378021240234375,val,3563
514,30.272796630859375,val,3570
515,30.400455474853516,val,3571
516,30.451141357421875,val,3572
517,30.420547485351562,val,3575
518,30.645288467407227,val,3578
519,30.40085220336914,val,3588
520,30.36581802368164,val,3596
521,30.337337493896484,val,3599
522,31.170167922973633,val,3604
523,30.40829086303711,val,3621
524,30.813655853271484,val,3626
525,30.398860931396484,val,3628
526,30.317340850830078,val,3633
527,30.40243911743164,val,3642
528,30.423389434814453,val,3655
529,30.362457275390625,val,3669
530,31.225868225097656,val,3697
531,30.598648071289062,val,3703
532,30.367212295532227,val,3712
533,31.71096420288086,val,3723
534,30.49221420288086,val,3744
535,30.452491760253906,val,3749
536,30.684022903442383,val,3751
537,30.396759033203125,val,3762
538,31.015857696533203,val,3773
539,30.64160919189453,val,3774
540,30.522785186767578,val,3786
541,30.98951530456543,val,3788
542,30.44164276123047,val,3792
543,30.537899017333984,val,3794
544,30.395862579345703,val,3799
545,30.432579040527344,val,3800
546,31.178539276123047,val,3817
547,30.25931167602539,val,3819
548,30.365459442138672,val,3822
549,30.359359741210938,val,3824
550,30.433576583862305,val,3829
551,30.464038848876953,val,3831
552,31.35317611694336,val,3834
553,30.427364349365234,val,3843
554,30.302845001220703,val,3848
555,30.54043197631836,val,3852
556,30.303730010986328,val,3854
557,30.45124053955078,val,3857
558,30.347423553466797,val,3860
559,30.358854293823242,val,3862
560,30.398195266723633,val,3871
561,30.346126556396484,val,3873
562,31.250823974609375,val,3874
563,30.29138946533203,val,3879
564,30.336427688598633,val,3889
565,30.896427154541016,val,3890
566,30.452295303344727,val,3899
567,30.336627960205078,val,3900
568,30.380210876464844,val,3932
569,30.407926559448242,val,3937
570,30.722640991210938,val,3963
571,32.97821044921875,val,3977
572,30.413787841796875,val,3979
573,30.40483856201172,val,3987
574,30.38145637512207,val,3988
575,30.473936080932617,val,3992
576,30.397764205932617,val,3994
577,30.400896072387695,val,3996
578,30.237281799316406,val,3998
579,30.415124893188477,val,4005
580,30.423032760620117,val,4014
581,30.400362014770508,val,4015
582,30.29165267944336,val,4023
583,30.312908172607422,val,4024
584,30.308631896972656,val,4036
585,30.427867889404297,val,4046
586,30.506542205810547,val,4057
587,30.314529418945312,val,4059
588,30.379623413085938,val,4065
589,30.690092086791992,val,4067
590,30.516063690185547,val,4072
591,30.418384552001953,val,4081
592,31.135902404785156,val,4085
593,30.610801696777344,val,4087
594,30.800249099731445,val,4088
595,30.735904693603516,val,4090
596,30.55447769165039,val,4094
597,30.956928253173828,val,4100
598,30.556209564208984,val,4102
599,30.474449157714844,val,4118
600,30.341564178466797,val,4119
601,30.587940216064453,val,4121
602,30.3140869140625,val,4124
603,30.372325897216797,val,4127
604,30.44015121459961,val,4128
605,30.30573844909668,val,4131
606,30.93040657043457,val,4133
607,30.271976470947266,val,4137
608,30.328838348388672,val,4142
609,30.638463973999023,val,4143
610,30.45302963256836,val,4144
611,30.344619750976562,val,4153
612,30.389081954956055,val,4157
613,30.53421401977539,val,4161
614,30.304399490356445,val,4164
615,30.646472930908203,val,4171
616,30.350322723388672,val,4174
617,31.524646759033203,val,4181
618,30.992855072021484,val,4185
619,30.671539306640625,val,4188
620,30.402339935302734,val,4196
621,30.501861572265625,val,4207
622,30.551254272460938,val,4214
623,30.36275863647461,val,4217
624,30.631851196289062,val,4223
625,30.327777862548828,val,4224
626,30.43973159790039,val,4230
627,30.522174835205078,val,4237
628,30.219043731689453,val,4239
629,30.4058895111084,val,4243
630,30.56147003173828,val,4244
631,30.548412322998047,val,4247
632,30.34239387512207,val,4251
633,30.354679107666016,val,4256
634,30.413692474365234,val,4258
635,30.428627014160156,val,4265
636,30.52945327758789,val,4274
637,30.359149932861328,val,4277
638,30.412891387939453,val,4278
639,30.366350173950195,val,4292
640,30.24245834350586,val,4301
641,30.58871841430664,val,4303
642,30.332355499267578,val,4307
643,30.56475830078125,val,4338
644,30.279712677001953,val,4340
645,30.359193801879883,val,4341
646,30.44493865966797,val,4365
647,30.37687873840332,val,4369
648,30.86295509338379,val,4372
649,30.951183319091797,val,4376
650,31.055078506469727,val,4377
651,31.112083435058594,val,4384
652,30.38326644897461,val,4386
653,30.63275146484375,val,4387
654,30.28091049194336,val,4390
655,30.581708908081055,val,4394
656,30.40709686279297,val,4397
657,30.76175308227539,val,4406
658,30.45302391052246,val,4424
659,31.33540153503418,val,4437
660,30.401123046875,val,4446
661,30.511821746826172,val,4447
662,30.293819427490234,val,4448
663,30.349794387817383,val,4464
664,31.03847885131836,val,4469
665,31.242372512817383,val,4482
666,30.325132369995117,val,4483
667,30.22385025024414,val,4484
668,30.501258850097656,val,4488
669,30.329172134399414,val,4491
670,30.330568313598633,val,4493
671,30.76689910888672,val,4496
672,30.37826919555664,val,4497
673,30.3488712310791,val,4498
674,30.38857650756836,val,4499
675,30.24656105041504,val,4501
676,30.438522338867188,val,4511
677,30.426401138305664,val,4514
678,30.73355484008789,val,4520
679,30.315513610839844,val,4524
680,30.313554763793945,val,4528
681,30.334753036499023,val,4529
682,30.5538330078125,val,4538
683,30.43646812438965,val,4569
684,30.22545051574707,val,4580
685,30.45709228515625,val,4587
686,30.365306854248047,val,4592
687,31.2335205078125,val,4605
688,30.36855125427246,val,4610
689,30.370027542114258,val,4621
690,30.345203399658203,val,4622
691,30.779029846191406,val,4624
692,30.45284652709961,val,4625
693,30.4544677734375,val,4632
694,30.405719757080078,val,4633
695,30.401199340820312,val,4637
696,30.420684814453125,val,4641
697,30.449867248535156,val,4662
698,30.449249267578125,val,4666
699,30.372955322265625,val,4667
700,30.35823631286621,val,4675
701,30.428831100463867,val,4678
702,30.716228485107422,val,4681
703,30.369192123413086,val,4687
704,30.794082641601562,val,4691
705,30.253131866455078,val,4697
706,30.402484893798828,val,4703
707,30.44475555419922,val,4708
708,30.329730987548828,val,4719
709,30.38412857055664,val,4721
710,30.315643310546875,val,4724
711,30.416500091552734,val,4735
712,30.44722557067871,val,4738
713,30.316219329833984,val,4753
714,30.318462371826172,val,4754
715,30.341297149658203,val,4765
716,30.246864318847656,val,4771
717,30.547359466552734,val,4773
718,30.31641387939453,val,4789
719,30.454959869384766,val,4792
720,30.313526153564453,test,3
721,30.339414596557617,test,6
722,31.010982513427734,test,32
723,30.397903442382812,test,40
724,30.356002807617188,test,57
725,30.353513717651367,test,58
726,30.413143157958984,test,62
727,30.450868606567383,test,68
728,30.440719604492188,test,74
729,30.377971649169922,test,83
730,31.532127380371094,test,94
731,30.448272705078125,test,95
732,30.35834503173828,test,97
733,30.35811996459961,test,98
734,30.62574005126953,test,102
735,32.07490921020508,test,109
736,31.085678100585938,test,117
737,30.410568237304688,test,128
738,30.448789596557617,test,129
739,30.811460494995117,test,138
740,30.34804916381836,test,148
741,30.24375343322754,test,149
742,30.338346481323242,test,150
743,31.17171287536621,test,155
744,30.423011779785156,test,158
745,30.37554931640625,test,165
746,30.360206604003906,test,167
747,30.886852264404297,test,171
748,30.35138702392578,test,177
749,30.457965850830078,test,184
750,30.512615203857422,test,188
751,30.66619873046875,test,194
752,30.423070907592773,test,198
753,30.435863494873047,test,205
754,30.312740325927734,test,210
755,30.279529571533203,test,214
756,30.253602981567383,test,222
757,30.289756774902344,test,224
758,30.373077392578125,test,230
759,30.376121520996094,test,232
760,30.361148834228516,test,243
761,30.452136993408203,test,247
762,31.118927001953125,test,251
763,30.379711151123047,test,256
764,30.391422271728516,test,258
765,34.109886169433594,test,271
766,30.45645523071289,test,274
767,31.007251739501953,test,276
768,30.45526885986328,test,287
769,30.32265853881836,test,289
770,30.366100311279297,test,291
771,31.020137786865234,test,302
772,32.497467041015625,test,324
773,30.290565490722656,test,325
774,30.59209632873535,test,326
775,30.583423614501953,test,327
776,30.367313385009766,test,330
777,30.348411560058594,test,331
778,30.508441925048828,test,337
779,30.355009078979492,test,340
780,30.89813232421875,test,343
781,30.458545684814453,test,346
782,30.264371871948242,test,360
783,30.314603805541992,test,374
784,30.373952865600586,test,375
785,30.378543853759766,test,376
786,30.34994125366211,test,383
787,30.33338165283203,test,386
788,31.532058715820312,test,394
789,32.06352615356445,test,418
790,30.358386993408203,test,421
791,30.45176887512207,test,422
792,30.721755981445312,test,426
793,30.423320770263672,test,433
794,30.44500732421875,test,439
795,30.33981704711914,test,444
796,30.20751953125,test,448
797,30.270160675048828,test,454
798,31.526424407958984,test,456
799,31.406593322753906,test,464
800,30.421001434326172,test,479
801,30.317546844482422,test,489
802,30.787368774414062,test,518
803,30.359195709228516,test,540
804,30.343643188476562,test,541
805,30.36037826538086,test,557
806,31.359771728515625,test,558
807,30.418315887451172,test,569
808,30.34850311279297,test,577
809,30.327754974365234,test,588
810,30.356670379638672,test,589
811,30.357810974121094,test,596
812,30.362274169921875,test,600
813,30.3724365234375,test,601
814,30.410072326660156,test,610
815,31.013442993164062,test,611
816,30.40104866027832,test,614
817,30.78704833984375,test,622
818,30.37662124633789,test,623
819,31.276081085205078,test,624
820,30.412281036376953,test,630
821,30.4207763671875,test,653
822,32.94341278076172,test,658
823,30.600059509277344,test,663
824,30.83294677734375,test,670
825,30.340286254882812,test,676
826,30.36399269104004,test,677
827,30.444381713867188,test,678
828,30.357315063476562,test,681
829,30.433765411376953,test,686
830,30.414030075073242,test,705
831,30.372886657714844,test,706
832,30.38550567626953,test,717
833,30.394935607910156,test,725
834,30.474529266357422,test,726
835,30.75617790222168,test,739
836,30.552337646484375,test,751
837,31.07988929748535,test,759
838,30.755504608154297,test,761
839,30.44920539855957,test,763
840,30.899965286254883,test,765
841,30.32227325439453,test,766
842,30.37298011779785,test,778
843,30.319503784179688,test,785
844,30.317665100097656,test,786
845,30.363975524902344,test,787
846,30.627323150634766,test,790
847,30.433570861816406,test,794
848,30.454666137695312,test,797
849,30.357967376708984,test,802
850,30.396686553955078,test,804
851,30.400882720947266,test,810
852,30.67770004272461,test,813
853,30.292726516723633,test,817
854,30.9102783203125,test,819
855,30.340087890625,test,834
856,30.512454986572266,test,858
857,30.392229080200195,test,869
858,30.588863372802734,test,888
859,30.87120246887207,test,896
860,30.356916427612305,test,898
861,30.583438873291016,test,908
862,34.45448303222656,test,914
863,30.561817169189453,test,917
864,30.958526611328125,test,919
865,30.353343963623047,test,921
866,30.39864158630371,test,931
867,30.47589874267578,test,932
868,30.437503814697266,test,940
869,30.384273529052734,test,941
870,30.452167510986328,test,945
871,31.21651840209961,test,960
872,30.605236053466797,test,980
873,30.3682861328125,test,990
874,30.328048706054688,test,1013
875,30.309654235839844,test,1016
876,30.381486892700195,test,1018
877,30.32233428955078,test,1021
878,30.318309783935547,test,1025
879,30.458267211914062,test,1040
880,30.281673431396484,test,1049
881,30.324737548828125,test,1060
882,32.04317855834961,test,1088
883,30.426860809326172,test,1090
884,30.327978134155273,test,1094
885,30.662765502929688,test,1111
886,31.40630340576172,test,1112
887,30.834373474121094,test,1118
888,30.36858367919922,test,1123
889,30.361080169677734,test,1137
890,30.440940856933594,test,1139
891,30.450868606567383,test,1146
892,30.32472038269043,test,1156
893,30.28152084350586,test,1187
894,30.340015411376953,test,1188
895,30.303783416748047,test,1197
896,30.408428192138672,test,1216
897,30.40985870361328,test,1226
898,30.428359985351562,test,1235
899,31.319076538085938,test,1239
900,30.41046905517578,test,1246
901,30.383895874023438,test,1255
902,30.317729949951172,test,1263
903,30.570194244384766,test,1268
904,30.34390640258789,test,1269
905,30.29534149169922,test,1274
906,30.919546127319336,test,1278
907,30.38173484802246,test,1285
908,30.96192169189453,test,1287
909,30.384075164794922,test,1302
910,30.650070190429688,test,1308
911,30.333738327026367,test,1309
912,30.420978546142578,test,1316
913,30.380264282226562,test,1321
914,30.36741065979004,test,1331
915,30.407470703125,test,1352
916,30.447711944580078,test,1375
917,30.458621978759766,test,1377
918,30.34212303161621,test,1385
919,30.255123138427734,test,1386
920,30.33938217163086,test,1390
921,30.312545776367188,test,1392
922,30.330581665039062,test,1404
923,30.74610710144043,test,1408
924,30.376846313476562,test,1423
925,30.672897338867188,test,1424
926,31.401973724365234,test,1435
927,32.541893005371094,test,1436
928,30.45318603515625,test,1439
929,30.33362579345703,test,1442
930,30.349117279052734,test,1448
931,30.398693084716797,test,1458
932,30.404537200927734,test,1480
933,30.221782684326172,test,1482
934,30.539936065673828,test,1485
935,30.38899040222168,test,1487
936,31.0811824798584,test,1489
937,30.479331970214844,test,1496
938,30.40433120727539,test,1503
939,30.313398361206055,test,1505
940,30.454858779907227,test,1506
941,30.32994270324707,test,1510
942,30.337753295898438,test,1516
943,30.32033348083496,test,1522
944,30.396581649780273,test,1529
945,30.395721435546875,test,1551
946,30.432788848876953,test,1570
947,30.573814392089844,test,1589
948,30.320064544677734,test,1604
949,30.23331069946289,test,1614
950,31.982797622680664,test,1635
