,MIN,Set,Image
484,0.04675929248332977,val,3381
485,0.3264014422893524,val,3383
486,0.03947191312909126,val,3387
487,0.04220902547240257,val,3389
488,0.039209477603435516,val,3412
489,0.0337192565202713,val,3414
490,0.20629552006721497,val,3425
491,0.036770567297935486,val,3435
492,0.030368737876415253,val,3445
493,0.1981564611196518,val,3452
494,0.02666536346077919,val,3455
495,0.03459187224507332,val,3466
496,0.07344844937324524,val,3473
497,0.034904368221759796,val,3478
498,0.08926422148942947,val,3483
499,0.034483566880226135,val,3485
500,0.022919759154319763,val,3489
501,0.4333398640155792,val,3492
502,0.03131401911377907,val,3494
503,0.03610820695757866,val,3497
504,0.8716799020767212,val,3511
505,0.1214011088013649,val,3514
506,0.5011335015296936,val,3517
507,0.4768264889717102,val,3519
508,0.8613005876541138,val,3534
509,0.1273469179868698,val,3538
510,0.5046827793121338,val,3551
511,0.03013290837407112,val,3552
512,0.03471038490533829,val,3562
513,0.028019104152917862,val,3563
514,0.03346177563071251,val,3570
515,0.038462452590465546,val,3571
516,0.03947879374027252,val,3572
517,0.039653632789850235,val,3575
518,0.21146780252456665,val,3578
519,0.12553484737873077,val,3588
520,0.04348617047071457,val,3596
521,0.03881969302892685,val,3599
522,0.30661866068840027,val,3604
523,0.029448656365275383,val,3621
524,0.14138266444206238,val,3626
525,0.042136695235967636,val,3628
526,0.01924392580986023,val,3633
527,0.027175173163414,val,3642
528,0.014843818731606007,val,3655
529,0.05457109212875366,val,3669
530,0.18118612468242645,val,3697
531,0.03626806661486626,val,3703
532,0.04491978511214256,val,3712
533,0.15182222425937653,val,3723
534,0.04444876313209534,val,3744
535,0.03384612873196602,val,3749
536,0.02002968266606331,val,3751
537,0.03767797723412514,val,3762
538,0.2559644877910614,val,3773
539,0.20620878040790558,val,3774
540,0.44037047028541565,val,3786
541,0.5341355204582214,val,3788
542,0.5211846828460693,val,3792
543,0.11731147021055222,val,3794
544,0.03256785497069359,val,3799
545,0.0385056808590889,val,3800
546,0.26619869470596313,val,3817
547,0.03809875622391701,val,3819
548,0.3826298415660858,val,3822
549,0.15921419858932495,val,3824
550,0.21436774730682373,val,3829
551,0.05307457968592644,val,3831
552,0.2530997693538666,val,3834
553,0.031018968671560287,val,3843
554,0.03677945211529732,val,3848
555,0.23418471217155457,val,3852
556,0.01791338250041008,val,3854
557,0.603643000125885,val,3857
558,0.027488110587000847,val,3860
559,0.03238546475768089,val,3862
560,0.042613837867975235,val,3871
561,0.0416172631084919,val,3873
562,0.10524344444274902,val,3874
563,0.05470003932714462,val,3879
564,0.02793709561228752,val,3889
565,0.7890301942825317,val,3890
566,0.031303465366363525,val,3899
567,0.06720173358917236,val,3900
568,0.02714219130575657,val,3932
569,0.029206769540905952,val,3937
570,0.13743314146995544,val,3963
571,1.2924491167068481,val,3977
572,0.038246624171733856,val,3979
573,0.07974059879779816,val,3987
574,0.02921942248940468,val,3988
575,0.08150316029787064,val,3992
576,0.024268513545393944,val,3994
577,0.3358605206012726,val,3996
578,0.02701105922460556,val,3998
579,0.03553418815135956,val,4005
580,0.033030491322278976,val,4014
581,0.052517618983983994,val,4015
582,0.03046671487390995,val,4023
583,0.027662625536322594,val,4024
584,0.036227207630872726,val,4036
585,0.03462086617946625,val,4046
586,0.18495751917362213,val,4057
587,0.02704925835132599,val,4059
588,0.03379002586007118,val,4065
589,0.10140515118837357,val,4067
590,0.13724687695503235,val,4072
591,0.0383400097489357,val,4081
592,0.13278637826442719,val,4085
593,0.06779908388853073,val,4087
594,0.10969246923923492,val,4088
595,0.055495940148830414,val,4090
596,0.4141761064529419,val,4094
597,1.542563557624817,val,4100
598,0.06331772357225418,val,4102
599,0.250576376914978,val,4118
600,0.06746017187833786,val,4119
601,0.12603504955768585,val,4121
602,0.0084991455078125,val,4124
603,0.030033688992261887,val,4127
604,0.02456282638013363,val,4128
605,0.03895873576402664,val,4131
606,0.2441728115081787,val,4133
607,0.057087354362010956,val,4137
608,0.03963705152273178,val,4142
609,0.028326863422989845,val,4143
610,0.03497353196144104,val,4144
611,0.03586060553789139,val,4153
612,0.13871467113494873,val,4157
613,0.05375198274850845,val,4161
614,0.028862452134490013,val,4164
615,0.11754566431045532,val,4171
616,0.02801007591187954,val,4174
617,2.220531702041626,val,4181
618,0.12012022733688354,val,4185
619,0.14127883315086365,val,4188
620,0.02713559940457344,val,4196
621,0.10940353572368622,val,4207
622,0.29575854539871216,val,4214
623,0.4661133885383606,val,4217
624,0.05795563384890556,val,4223
625,0.030871311202645302,val,4224
626,0.03685709834098816,val,4230
627,0.029452107846736908,val,4237
628,0.03385511413216591,val,4239
629,0.026668624952435493,val,4243
630,0.4565984606742859,val,4244
631,0.16789421439170837,val,4247
632,0.09222087264060974,val,4251
633,0.03205569460988045,val,4256
634,0.010679331608116627,val,4258
635,0.03348761051893234,val,4265
636,0.5669508576393127,val,4274
637,0.031971897929906845,val,4277
638,0.02811891958117485,val,4278
639,0.02550230547785759,val,4292
640,0.11420925706624985,val,4301
641,0.2014545202255249,val,4303
642,0.031940750777721405,val,4307
643,0.26756376028060913,val,4338
644,0.11065848916769028,val,4340
645,0.025883175432682037,val,4341
646,0.04245815426111221,val,4365
647,0.031377337872982025,val,4369
648,0.2745622396469116,val,4372
649,0.3377690315246582,val,4376
650,0.5632559061050415,val,4377
651,0.41509518027305603,val,4384
652,0.025430837646126747,val,4386
653,0.1609913855791092,val,4387
654,0.04084263741970062,val,4390
655,0.02359275333583355,val,4394
656,0.0201642457395792,val,4397
657,0.2407098263502121,val,4406
658,0.03524227440357208,val,4424
659,0.335653692483902,val,4437
660,0.03126551955938339,val,4446
661,0.06867469102144241,val,4447
662,0.0743347704410553,val,4448
663,0.01964203082025051,val,4464
664,0.14401939511299133,val,4469
665,0.22081896662712097,val,4482
666,0.031435102224349976,val,4483
667,0.036010220646858215,val,4484
668,0.02980623207986355,val,4488
669,0.03128668665885925,val,4491
670,0.056458353996276855,val,4493
671,0.33226481080055237,val,4496
672,0.028835756704211235,val,4497
673,0.032107215374708176,val,4498
674,0.11127738654613495,val,4499
675,0.10685046017169952,val,4501
676,0.033703114837408066,val,4511
677,0.04278655722737312,val,4514
678,0.09331453591585159,val,4520
679,0.06848888844251633,val,4524
680,0.19138634204864502,val,4528
681,0.03752010688185692,val,4529
682,0.04286719486117363,val,4538
683,0.04549524560570717,val,4569
684,0.030699171125888824,val,4580
685,0.03347018361091614,val,4587
686,0.033468469977378845,val,4592
687,0.045486316084861755,val,4605
688,0.0333760567009449,val,4610
689,0.02337162382900715,val,4621
690,0.03235954791307449,val,4622
691,0.3652501106262207,val,4624
692,0.03422355279326439,val,4625
693,0.036601532250642776,val,4632
694,0.03564514219760895,val,4633
695,0.04397940635681152,val,4637
696,0.03439216688275337,val,4641
697,0.03956340253353119,val,4662
698,0.038214605301618576,val,4666
699,0.029391571879386902,val,4667
700,0.03278420865535736,val,4675
701,0.03515440225601196,val,4678
702,1.2375272512435913,val,4681
703,0.03818904235959053,val,4687
704,0.281859815120697,val,4691
705,0.14307951927185059,val,4697
706,0.03684135153889656,val,4703
707,0.04038173332810402,val,4708
708,0.02977544069290161,val,4719
709,0.028938256204128265,val,4721
710,0.012945533730089664,val,4724
711,0.02776259183883667,val,4735
712,0.037772662937641144,val,4738
713,0.028735652565956116,val,4753
714,0.033258602023124695,val,4754
715,0.026342112571001053,val,4765
716,0.01595093309879303,val,4771
717,0.10846152156591415,val,4773
718,0.0332653634250164,val,4789
719,0.03740713372826576,val,4792
720,0.03654318302869797,test,3
721,0.13894842565059662,test,6
722,0.5118678212165833,test,32
723,0.030436718836426735,test,40
724,0.021323390305042267,test,57
725,0.027430130168795586,test,58
726,0.32761651277542114,test,62
727,0.03379213809967041,test,68
728,0.04243261739611626,test,74
729,0.029354404658079147,test,83
730,0.5380154848098755,test,94
731,0.1440158635377884,test,95
732,0.046917881816625595,test,97
733,0.02870909310877323,test,98
734,0.22469885647296906,test,102
735,0.15730410814285278,test,109
736,0.41915062069892883,test,117
737,0.13708285987377167,test,128
738,0.07920113950967789,test,129
739,0.06582707166671753,test,138
740,0.03404911234974861,test,148
741,0.032424770295619965,test,149
742,0.03848458081483841,test,150
743,0.22559243440628052,test,155
744,0.03155754506587982,test,158
745,0.028022419661283493,test,165
746,0.036968477070331573,test,167
747,0.6793627142906189,test,171
748,0.025784393772482872,test,177
749,0.20758064091205597,test,184
750,0.1584375649690628,test,188
751,0.37616920471191406,test,194
752,0.029542621225118637,test,198
753,0.04376978427171707,test,205
754,0.021298514679074287,test,210
755,0.0888751745223999,test,214
756,0.1463181972503662,test,222
757,0.03559703007340431,test,224
758,0.03085329942405224,test,230
759,0.026808032765984535,test,232
760,0.03072209469974041,test,243
761,0.03578085079789162,test,247
762,0.6803531646728516,test,251
763,0.030535155907273293,test,256
764,0.031015101820230484,test,258
765,1.0051472187042236,test,271
766,0.2983057498931885,test,274
767,0.7808398008346558,test,276
768,0.03460181504487991,test,287
769,0.133619025349617,test,289
770,0.03222450613975525,test,291
771,0.1717378795146942,test,302
772,0.27545782923698425,test,324
773,0.006222411058843136,test,325
774,0.3756639063358307,test,326
775,0.1328631341457367,test,327
776,0.033828508108854294,test,330
777,0.05242214351892471,test,331
778,0.10427974909543991,test,337
779,0.11809162050485611,test,340
780,0.27035677433013916,test,343
781,0.0516023114323616,test,346
782,0.052674658596515656,test,360
783,0.023719793185591698,test,374
784,0.033000051975250244,test,375
785,0.04245592653751373,test,376
786,0.04253846034407616,test,383
787,0.02916424535214901,test,386
788,1.0130178928375244,test,394
789,0.3737879991531372,test,418
790,0.028542956337332726,test,421
791,0.03728371486067772,test,422
792,0.19291865825653076,test,426
793,0.04344822093844414,test,433
794,0.0264489334076643,test,439
795,0.02978280559182167,test,444
796,0.027310986071825027,test,448
797,0.031017275527119637,test,454
798,0.17632147669792175,test,456
799,0.17758364975452423,test,464
800,0.03886140510439873,test,479
801,0.021247539669275284,test,489
802,0.4876774847507477,test,518
803,0.02169325016438961,test,540
804,0.03097466751933098,test,541
805,0.02839379385113716,test,557
806,0.896068274974823,test,558
807,0.024843407794833183,test,569
808,0.4096854031085968,test,577
809,0.03584546595811844,test,588
810,0.03040006384253502,test,589
811,0.026218753308057785,test,596
812,0.0372418574988842,test,600
813,0.03995617479085922,test,601
814,0.03950117900967598,test,610
815,0.35729172825813293,test,611
816,0.03269261121749878,test,614
817,0.059111740440130234,test,622
818,0.029641546308994293,test,623
819,0.2209121137857437,test,624
820,0.023662272840738297,test,630
821,0.03460120037198067,test,653
822,0.729901134967804,test,658
823,0.09016294032335281,test,663
824,0.10251518338918686,test,670
825,0.042729657143354416,test,676
826,0.04527642950415611,test,677
827,0.03830348700284958,test,678
828,0.031008904799818993,test,681
829,0.03816601261496544,test,686
830,0.03604167699813843,test,705
831,0.02915894240140915,test,706
832,0.030282439664006233,test,717
833,0.031874846667051315,test,725
834,0.061556823551654816,test,726
835,0.24952100217342377,test,739
836,0.14150495827198029,test,751
837,0.33452102541923523,test,759
838,0.8249890804290771,test,761
839,0.03750832378864288,test,763
840,0.293707937002182,test,765
841,0.0825859010219574,test,766
842,0.02657155878841877,test,778
843,0.027332687750458717,test,785
844,0.025093689560890198,test,786
845,0.08794701844453812,test,787
846,0.07825089246034622,test,790
847,0.037113189697265625,test,794
848,0.03701934963464737,test,797
849,0.03256914019584656,test,802
850,0.037295907735824585,test,804
851,0.025874126702547073,test,810
852,0.11625637859106064,test,813
853,0.036684609949588776,test,817
854,0.3021732568740845,test,819
855,0.027772953733801842,test,834
856,0.2752518951892853,test,858
857,0.1675548106431961,test,869
858,0.18113893270492554,test,888
859,0.2472658008337021,test,896
860,0.02873019501566887,test,898
861,0.3217123746871948,test,908
862,0.6170472502708435,test,914
863,0.10527410358190536,test,917
864,0.2713130712509155,test,919
865,0.03213171288371086,test,921
866,0.020306117832660675,test,931
867,0.17668884992599487,test,932
868,0.03664115443825722,test,940
869,0.029915207996964455,test,941
870,0.034528858959674835,test,945
871,1.193158507347107,test,960
872,0.5554269552230835,test,980
873,0.02921067364513874,test,990
874,0.03282969072461128,test,1013
875,0.08406311273574829,test,1016
876,0.0516393817961216,test,1018
877,0.02797638811171055,test,1021
878,0.056023865938186646,test,1025
879,0.035931725054979324,test,1040
880,0.24807079136371613,test,1049
881,0.012968229129910469,test,1060
882,0.1978265345096588,test,1088
883,0.047452881932258606,test,1090
884,0.03563946858048439,test,1094
885,0.05947025865316391,test,1111
886,0.5836009383201599,test,1112
887,0.22404591739177704,test,1118
888,0.02842927724123001,test,1123
889,0.03398299962282181,test,1137
890,0.03391164913773537,test,1139
891,0.03334668278694153,test,1146
