,Accuracy,Image,Set,Experiment
6672,1.0,1316,test,8
6673,1.0,1321,test,8
6674,1.0,1331,test,8
6675,1.0,1352,test,8
6676,1.0,1375,test,8
6677,1.0,1377,test,8
6678,1.0,1385,test,8
6679,1.0,1386,test,8
6680,1.0,1390,test,8
6681,1.0,1392,test,8
6682,1.0,1404,test,8
6683,1.0,1408,test,8
6684,1.0,1423,test,8
6685,1.0,1424,test,8
6686,1.0,1435,test,8
6687,1.0,1436,test,8
6688,1.0,1439,test,8
6689,1.0,1442,test,8
6690,1.0,1448,test,8
6691,1.0,1458,test,8
6692,1.0,1480,test,8
6693,1.0,1482,test,8
6694,1.0,1485,test,8
6695,1.0,1487,test,8
6696,1.0,1489,test,8
6697,1.0,1496,test,8
6698,1.0,1503,test,8
6699,1.0,1505,test,8
6700,1.0,1506,test,8
6701,1.0,1510,test,8
6702,1.0,1516,test,8
6703,1.0,1522,test,8
6704,1.0,1529,test,8
6705,1.0,1551,test,8
6706,1.0,1570,test,8
6707,1.0,1589,test,8
6708,1.0,1604,test,8
6709,1.0,1614,test,8
6710,1.0,1635,test,8
6711,1.0,1636,test,8
6712,1.0,1639,test,8
6713,1.0,1641,test,8
6714,1.0,1654,test,8
6715,1.0,1664,test,8
6716,1.0,1666,test,8
6717,1.0,1668,test,8
6718,0.8095238095238095,1669,test,8
6719,1.0,1676,test,8
6720,1.0,1677,test,8
6721,1.0,1679,test,8
6722,1.0,1682,test,8
6723,1.0,1687,test,8
6724,1.0,1692,test,8
6725,1.0,1700,test,8
6726,1.0,1708,test,8
6727,1.0,1710,test,8
6728,1.0,1716,test,8
6729,1.0,1723,test,8
6730,1.0,1731,test,8
6731,1.0,1737,test,8
6732,1.0,1739,test,8
6733,1.0,1740,test,8
6734,0.9,1741,test,8
6735,1.0,1752,test,8
6736,1.0,1753,test,8
6737,1.0,1770,test,8
6738,1.0,1774,test,8
6739,1.0,1780,test,8
6740,1.0,1786,test,8
6741,1.0,1796,test,8
6742,1.0,1798,test,8
6743,1.0,1799,test,8
6744,1.0,1802,test,8
6745,1.0,1813,test,8
6746,1.0,1834,test,8
6747,1.0,1838,test,8
6748,1.0,1849,test,8
6749,1.0,1851,test,8
6750,1.0,1853,test,8
6751,1.0,1858,test,8
6752,1.0,1859,test,8
6753,1.0,1897,test,8
6754,1.0,1906,test,8
6755,1.0,1918,test,8
6756,1.0,1926,test,8
6757,1.0,1941,test,8
6758,1.0,1942,test,8
6759,1.0,1958,test,8
6760,1.0,1966,test,8
6761,1.0,1977,test,8
6762,1.0,1981,test,8
6763,1.0,1994,test,8
6764,1.0,1995,test,8
6765,1.0,2000,test,8
6766,1.0,2003,test,8
6767,1.0,2004,test,8
6768,1.0,2007,test,8
6769,1.0,2009,test,8
6770,1.0,2022,test,8
6771,0.9523809523809523,2028,test,8
6772,1.0,2030,test,8
6773,1.0,2032,test,8
6774,1.0,2033,test,8
6775,1.0,2034,test,8
6776,1.0,2038,test,8
6777,1.0,2040,test,8
6778,1.0,2048,test,8
6779,1.0,2062,test,8
6780,1.0,2064,test,8
6781,1.0,2065,test,8
6782,1.0,2074,test,8
6783,1.0,2075,test,8
6784,1.0,2079,test,8
6785,1.0,2092,test,8
6786,1.0,2095,test,8
6787,1.0,2098,test,8
6788,1.0,2102,test,8
6789,1.0,2103,test,8
6790,1.0,2104,test,8
6791,1.0,2118,test,8
6792,1.0,2133,test,8
6793,1.0,2143,test,8
6794,1.0,2146,test,8
6795,1.0,2147,test,8
6796,1.0,2149,test,8
6797,1.0,2152,test,8
6798,1.0,2166,test,8
6799,1.0,2174,test,8
6800,1.0,2193,test,8
6801,1.0,2233,test,8
6802,1.0,2237,test,8
6803,1.0,2249,test,8
6804,1.0,2264,test,8
6805,1.0,2267,test,8
6806,1.0,2268,test,8
6807,1.0,2271,test,8
6808,1.0,2274,test,8
6809,1.0,2283,test,8
6810,0.8947368421052632,2284,test,8
6811,1.0,2288,test,8
6812,1.0,2292,test,8
6813,1.0,2294,test,8
6814,1.0,2302,test,8
6815,1.0,2311,test,8
6816,1.0,2319,test,8
6817,1.0,2320,test,8
6818,1.0,2356,test,8
6819,1.0,2359,test,8
6820,1.0,2364,test,8
6821,1.0,2369,test,8
6822,1.0,2374,test,8
6823,1.0,2375,test,8
6824,1.0,2379,test,8
6825,1.0,2385,test,8
6826,1.0,2393,test,8
6827,1.0,2396,test,8
6828,1.0,2410,test,8
6829,1.0,2429,test,8
6830,1.0,2458,test,8
6831,1.0,2467,test,8
6832,1.0,2469,test,8
6833,1.0,2475,test,8
6834,1.0,2481,test,8
6835,1.0,2482,test,8
6836,1.0,2484,test,8
6837,1.0,2488,test,8
6838,1.0,2500,test,8
6839,1.0,2525,test,8
6840,1.0,2526,test,8
6841,1.0,2528,test,8
6842,1.0,2531,test,8
6843,1.0,2536,test,8
6844,1.0,2538,test,8
6845,1.0,2542,test,8
6846,1.0,2548,test,8
6847,1.0,2553,test,8
6848,1.0,2574,test,8
6849,1.0,2595,test,8
6850,1.0,2597,test,8
6851,0.9545454545454546,2606,test,8
6852,1.0,2607,test,8
6853,1.0,2611,test,8
6854,1.0,2619,test,8
6855,1.0,2622,test,8
6856,1.0,2624,test,8
6857,1.0,2626,test,8
6858,1.0,2628,test,8
6859,1.0,2630,test,8
6860,1.0,2633,test,8
6861,1.0,2635,test,8
6862,1.0,2646,test,8
6863,1.0,2655,test,8
6864,1.0,2659,test,8
6865,1.0,2660,test,8
6866,1.0,2667,test,8
6867,1.0,2678,test,8
6868,1.0,2683,test,8
6869,1.0,2712,test,8
6870,1.0,2715,test,8
6871,1.0,2718,test,8
6872,1.0,2722,test,8
6873,1.0,2723,test,8
6874,0.92,2729,test,8
6875,1.0,2732,test,8
6876,1.0,2752,test,8
6877,1.0,2753,test,8
6878,1.0,2764,test,8
6879,1.0,2765,test,8
6880,1.0,2768,test,8
6881,0.9333333333333333,2775,test,8
6882,1.0,2778,test,8
6883,1.0,2780,test,8
6884,1.0,2785,test,8
6885,1.0,2792,test,8
6886,1.0,2807,test,8
6887,1.0,2812,test,8
6888,1.0,2813,test,8
6889,1.0,2823,test,8
6890,1.0,2833,test,8
6891,1.0,2839,test,8
6892,1.0,2842,test,8
6893,1.0,2849,test,8
6894,1.0,2850,test,8
6895,1.0,2854,test,8
6896,1.0,2856,test,8
6897,1.0,2866,test,8
6898,1.0,2874,test,8
6899,1.0,2879,test,8
6900,1.0,2887,test,8
6901,1.0,2893,test,8
6902,1.0,2897,test,8
6903,1.0,2903,test,8
6904,1.0,2906,test,8
6905,1.0,2912,test,8
6906,1.0,2917,test,8
6907,1.0,2919,test,8
6908,1.0,2923,test,8
6909,1.0,2927,test,8
6910,1.0,2929,test,8
6911,1.0,2932,test,8
6912,1.0,2950,test,8
6913,1.0,2953,test,8
6914,1.0,2960,test,8
6915,1.0,2964,test,8
6916,1.0,2968,test,8
6917,1.0,2974,test,8
6918,1.0,2988,test,8
6919,1.0,2994,test,8
6920,1.0,3003,test,8
6921,0.8095238095238095,3005,test,8
6922,1.0,3009,test,8
6923,1.0,3023,test,8
6924,1.0,3025,test,8
6925,1.0,3030,test,8
6926,1.0,3034,test,8
6927,1.0,3038,test,8
6928,1.0,3042,test,8
6929,1.0,3053,test,8
6930,1.0,3059,test,8
6931,1.0,3064,test,8
6932,1.0,3076,test,8
6933,1.0,3084,test,8
6934,1.0,3088,test,8
6935,1.0,3092,test,8
6936,1.0,3098,test,8
6937,1.0,3099,test,8
6938,1.0,3106,test,8
6939,1.0,3110,test,8
6940,1.0,3115,test,8
6941,1.0,3120,test,8
6942,1.0,3125,test,8
6943,1.0,3128,test,8
6944,1.0,3144,test,8
6945,1.0,3151,test,8
6946,1.0,3156,test,8
6947,1.0,3159,test,8
6948,1.0,3164,test,8
6949,1.0,3170,test,8
6950,1.0,3179,test,8
6951,1.0,3192,test,8
6952,1.0,3193,test,8
6953,1.0,3200,test,8
6954,1.0,3226,test,8
6955,1.0,3229,test,8
6956,1.0,3240,test,8
6957,1.0,3255,test,8
6958,1.0,3267,test,8
6959,1.0,3288,test,8
6960,1.0,3296,test,8
6961,1.0,3301,test,8
6962,1.0,3305,test,8
6963,1.0,3306,test,8
6964,1.0,3311,test,8
6965,1.0,3315,test,8
6966,1.0,3316,test,8
6967,1.0,3323,test,8
6968,1.0,3325,test,8
6969,1.0,3340,test,8
6970,1.0,3347,test,8
6971,1.0,3355,test,8
6972,1.0,3356,test,8
6973,1.0,3360,test,8
6974,1.0,3364,test,8
6975,1.0,3367,test,8
6976,1.0,3386,test,8
6977,1.0,3395,test,8
6978,1.0,3398,test,8
6979,1.0,3399,test,8
6980,1.0,3411,test,8
6981,1.0,3420,test,8
6982,1.0,3430,test,8
6983,1.0,3444,test,8
6984,1.0,3457,test,8
6985,1.0,3462,test,8
6986,1.0,3469,test,8
6987,1.0,3486,test,8
6988,1.0,3493,test,8
6989,1.0,3495,test,8
6990,1.0,3499,test,8
6991,1.0,3500,test,8
6992,1.0,3504,test,8
6993,1.0,3505,test,8
6994,0.7222222222222222,3512,test,8
6995,1.0,3516,test,8
6996,1.0,3518,test,8
6997,1.0,3525,test,8
6998,1.0,3529,test,8
6999,1.0,3544,test,8
7000,1.0,3546,test,8
7001,1.0,3556,test,8
7002,1.0,3559,test,8
7003,1.0,3560,test,8
7004,1.0,3567,test,8
7005,1.0,3574,test,8
7006,1.0,3577,test,8
7007,1.0,3584,test,8
7008,1.0,3592,test,8
7009,1.0,3602,test,8
7010,1.0,3606,test,8
7011,1.0,3608,test,8
7012,1.0,3616,test,8
7013,1.0,3620,test,8
7014,1.0,3625,test,8
7015,1.0,3634,test,8
7016,1.0,3640,test,8
7017,1.0,3646,test,8
7018,1.0,3648,test,8
7019,1.0,3658,test,8
7020,1.0,3663,test,8
7021,1.0,3679,test,8
7022,1.0,3683,test,8
7023,1.0,3691,test,8
7024,1.0,3692,test,8
7025,1.0,3705,test,8
7026,1.0,3714,test,8
7027,1.0,3724,test,8
7028,1.0,3733,test,8
7029,1.0,3740,test,8
7030,1.0,3753,test,8
7031,1.0,3760,test,8
7032,1.0,3761,test,8
7033,1.0,3782,test,8
7034,1.0,3783,test,8
7035,1.0,3785,test,8
7036,1.0,3789,test,8
7037,1.0,3807,test,8
7038,1.0,3835,test,8
7039,1.0,3838,test,8
7040,1.0,3841,test,8
7041,1.0,3864,test,8
7042,1.0,3878,test,8
7043,1.0,3883,test,8
7044,1.0,3885,test,8
7045,1.0,3893,test,8
7046,1.0,3894,test,8
7047,1.0,3897,test,8
7048,0.9523809523809523,3898,test,8
7049,1.0,3902,test,8
7050,1.0,3904,test,8
7051,0.9523809523809523,3912,test,8
7052,1.0,3914,test,8
7053,1.0,3915,test,8
7054,1.0,3925,test,8
7055,1.0,3930,test,8
7056,1.0,3931,test,8
7057,1.0,3935,test,8
7058,1.0,3939,test,8
7059,1.0,3947,test,8
7060,1.0,3952,test,8
7061,1.0,3955,test,8
7062,1.0,3958,test,8
7063,1.0,3961,test,8
7064,1.0,3967,test,8
7065,1.0,3969,test,8
7066,1.0,3976,test,8
7067,1.0,3989,test,8
7068,1.0,3991,test,8
7069,1.0,4007,test,8
7070,1.0,4011,test,8
7071,0.9473684210526315,4017,test,8
7072,1.0,4027,test,8
7073,1.0,4040,test,8
7074,1.0,4042,test,8
7075,1.0,4047,test,8
7076,1.0,4051,test,8
7077,1.0,4062,test,8
7078,1.0,4068,test,8
7079,1.0,4071,test,8
7080,1.0,4078,test,8
7081,1.0,4084,test,8
7082,0.8333333333333334,4086,test,8
7083,1.0,4091,test,8
7084,1.0,4092,test,8
7085,1.0,4095,test,8
7086,1.0,4099,test,8
7087,1.0,4101,test,8
7088,1.0,4105,test,8
7089,1.0,4109,test,8
7090,1.0,4115,test,8
7091,1.0,4136,test,8
7092,1.0,4147,test,8
7093,1.0,4151,test,8
7094,1.0,4152,test,8
7095,1.0,4159,test,8
7096,1.0,4162,test,8
7097,1.0,4169,test,8
7098,1.0,4173,test,8
7099,1.0,4176,test,8
7100,1.0,4206,test,8
7101,1.0,4210,test,8
7102,1.0,4213,test,8
7103,1.0,4216,test,8
7104,1.0,4222,test,8
7105,1.0,4234,test,8
7106,1.0,4236,test,8
7107,1.0,4241,test,8
7108,1.0,4248,test,8
7109,1.0,4249,test,8
7110,1.0,4264,test,8
7111,1.0,4266,test,8
7112,1.0,4270,test,8
7113,1.0,4279,test,8
7114,1.0,4286,test,8
7115,1.0,4287,test,8
7116,0.9473684210526315,4297,test,8
7117,1.0,4304,test,8
7118,1.0,4309,test,8
7119,1.0,4310,test,8
7120,1.0,4326,test,8
7121,1.0,4327,test,8
7122,1.0,4353,test,8
7123,1.0,4357,test,8
7124,1.0,4360,test,8
7125,1.0,4364,test,8
7126,1.0,4371,test,8
7127,1.0,4379,test,8
7128,0.9130434782608695,4381,test,8
7129,1.0,4382,test,8
7130,1.0,4385,test,8
7131,1.0,4389,test,8
7132,1.0,4400,test,8
7133,1.0,4401,test,8
7134,1.0,4404,test,8
7135,1.0,4410,test,8
7136,1.0,4415,test,8
7137,1.0,4423,test,8
7138,1.0,4426,test,8
7139,1.0,4432,test,8
7140,1.0,4433,test,8
7141,1.0,4438,test,8
7142,1.0,4444,test,8
7143,1.0,4452,test,8
7144,1.0,4455,test,8
7145,1.0,4457,test,8
7146,1.0,4461,test,8
7147,1.0,4462,test,8
7148,1.0,4468,test,8
7149,1.0,4471,test,8
7150,1.0,4481,test,8
7151,1.0,4485,test,8
7152,1.0,4494,test,8
7153,1.0,4518,test,8
7154,1.0,4521,test,8
7155,1.0,4532,test,8
7156,0.7368421052631579,4535,test,8
7157,1.0,4537,test,8
7158,1.0,4540,test,8
7159,1.0,4547,test,8
7160,1.0,4560,test,8
7161,1.0,4563,test,8
7162,1.0,4566,test,8
7163,1.0,4567,test,8
7164,1.0,4573,test,8
7165,1.0,4588,test,8
7166,1.0,4596,test,8
7167,0.875,4597,test,8
7168,1.0,4598,test,8
7169,1.0,4602,test,8
7170,1.0,4617,test,8
7171,1.0,4626,test,8
7172,1.0,4628,test,8
7173,1.0,4629,test,8
7174,1.0,4636,test,8
7175,1.0,4643,test,8
7176,1.0,4660,test,8
7177,1.0,4661,test,8
7178,1.0,4663,test,8
7179,0.9444444444444444,4673,test,8
7180,1.0,4686,test,8
7181,1.0,4690,test,8
7182,1.0,4710,test,8
7183,1.0,4714,test,8
7184,1.0,4716,test,8
7185,1.0,4718,test,8
7186,1.0,4720,test,8
7187,0.9130434782608695,4732,test,8
7188,1.0,4733,test,8
7189,1.0,4744,test,8
7190,1.0,4750,test,8
7191,1.0,4759,test,8
7192,1.0,4760,test,8
7193,1.0,4776,test,8
7194,1.0,4777,test,8
7195,1.0,4779,test,8
7196,1.0,4781,test,8
7197,1.0,4788,test,8
7198,1.0,4793,test,8
7199,1.0,4798,test,8
7200,0.9565217391304348,1,val,9
7201,1.0,2,val,9
7202,1.0,21,val,9
7203,1.0,25,val,9
7204,1.0,37,val,9
7205,1.0,38,val,9
7206,1.0,45,val,9
7207,1.0,50,val,9
7208,1.0,59,val,9
7209,0.9583333333333334,67,val,9
7210,1.0,72,val,9
7211,1.0,77,val,9
7212,1.0,93,val,9
7213,1.0,105,val,9
7214,1.0,108,val,9
7215,1.0,114,val,9
7216,1.0,116,val,9
7217,1.0,124,val,9
7218,1.0,133,val,9
7219,1.0,152,val,9
7220,1.0,161,val,9
7221,1.0,176,val,9
7222,1.0,197,val,9
7223,1.0,200,val,9
7224,1.0,204,val,9
7225,1.0,211,val,9
7226,1.0,217,val,9
7227,1.0,225,val,9
7228,1.0,227,val,9
7229,1.0,229,val,9
7230,1.0,231,val,9
7231,1.0,244,val,9
7232,1.0,264,val,9
7233,1.0,270,val,9
7234,1.0,300,val,9
7235,1.0,307,val,9
7236,1.0,316,val,9
7237,1.0,338,val,9
7238,1.0,352,val,9
7239,1.0,362,val,9
7240,1.0,369,val,9
7241,1.0,370,val,9
7242,0.95,372,val,9
7243,1.0,385,val,9
7244,1.0,388,val,9
7245,1.0,405,val,9
7246,1.0,416,val,9
7247,1.0,434,val,9
7248,1.0,435,val,9
7249,1.0,437,val,9
7250,1.0,441,val,9
7251,1.0,442,val,9
7252,1.0,443,val,9
7253,1.0,450,val,9
7254,1.0,452,val,9
7255,1.0,457,val,9
7256,1.0,480,val,9
7257,1.0,482,val,9
7258,1.0,490,val,9
7259,1.0,491,val,9
7260,1.0,496,val,9
7261,1.0,507,val,9
7262,1.0,508,val,9
7263,1.0,511,val,9
7264,1.0,521,val,9
7265,1.0,533,val,9
7266,1.0,539,val,9
7267,1.0,545,val,9
7268,1.0,548,val,9
7269,0.95,563,val,9
7270,1.0,570,val,9
7271,1.0,571,val,9
7272,1.0,572,val,9
7273,1.0,573,val,9
7274,1.0,586,val,9
7275,1.0,591,val,9
7276,1.0,599,val,9
7277,1.0,604,val,9
7278,1.0,606,val,9
7279,1.0,608,val,9
7280,1.0,612,val,9
7281,1.0,615,val,9
7282,1.0,619,val,9
7283,1.0,628,val,9
7284,1.0,635,val,9
7285,1.0,639,val,9
7286,0.9523809523809523,645,val,9
7287,1.0,652,val,9
7288,1.0,660,val,9
7289,1.0,665,val,9
7290,1.0,667,val,9
7291,1.0,680,val,9
7292,0.9411764705882353,682,val,9
7293,1.0,691,val,9
7294,1.0,692,val,9
7295,1.0,703,val,9
7296,1.0,708,val,9
7297,1.0,735,val,9
7298,1.0,742,val,9
7299,1.0,747,val,9
7300,1.0,749,val,9
7301,1.0,752,val,9
7302,1.0,753,val,9
7303,1.0,754,val,9
7304,1.0,764,val,9
7305,1.0,769,val,9
7306,1.0,773,val,9
7307,1.0,799,val,9
7308,1.0,800,val,9
7309,1.0,808,val,9
7310,1.0,815,val,9
7311,1.0,843,val,9
7312,1.0,848,val,9
7313,1.0,850,val,9
7314,1.0,857,val,9
7315,1.0,859,val,9
7316,1.0,866,val,9
7317,1.0,870,val,9
7318,1.0,882,val,9
7319,1.0,889,val,9
7320,0.8571428571428571,892,val,9
7321,1.0,894,val,9
7322,1.0,895,val,9
7323,1.0,901,val,9
7324,1.0,911,val,9
7325,1.0,925,val,9
7326,1.0,926,val,9
7327,1.0,930,val,9
7328,0.8823529411764706,933,val,9
7329,1.0,957,val,9
7330,1.0,972,val,9
7331,1.0,975,val,9
7332,1.0,977,val,9
7333,1.0,982,val,9
7334,1.0,984,val,9
7335,1.0,987,val,9
7336,1.0,994,val,9
7337,1.0,999,val,9
7338,1.0,1008,val,9
7339,1.0,1009,val,9
7340,1.0,1024,val,9
7341,1.0,1027,val,9
7342,1.0,1028,val,9
7343,1.0,1034,val,9
7344,1.0,1036,val,9
7345,0.9444444444444444,1043,val,9
7346,1.0,1045,val,9
7347,1.0,1048,val,9
7348,1.0,1061,val,9
7349,1.0,1062,val,9
7350,0.7647058823529411,1070,val,9
7351,1.0,1080,val,9
7352,1.0,1084,val,9
7353,1.0,1085,val,9
7354,1.0,1098,val,9
7355,1.0,1101,val,9
7356,1.0,1126,val,9
7357,1.0,1132,val,9
7358,1.0,1134,val,9
7359,1.0,1153,val,9
7360,1.0,1157,val,9
7361,1.0,1158,val,9
7362,1.0,1159,val,9
7363,1.0,1162,val,9
7364,1.0,1176,val,9
7365,1.0,1178,val,9
7366,1.0,1183,val,9
7367,0.8333333333333334,1184,val,9
7368,1.0,1190,val,9
7369,1.0,1194,val,9
7370,0.8421052631578947,1199,val,9
7371,1.0,1202,val,9
7372,1.0,1213,val,9
7373,1.0,1224,val,9
7374,1.0,1230,val,9
7375,0.9523809523809523,1234,val,9
7376,0.9,1242,val,9
7377,1.0,1248,val,9
7378,1.0,1271,val,9
7379,1.0,1275,val,9
7380,1.0,1283,val,9
7381,1.0,1298,val,9
7382,1.0,1304,val,9
7383,1.0,1314,val,9
7384,1.0,1315,val,9
7385,1.0,1322,val,9
7386,1.0,1323,val,9
7387,1.0,1329,val,9
7388,1.0,1347,val,9
7389,1.0,1348,val,9
7390,1.0,1354,val,9
7391,1.0,1382,val,9
7392,1.0,1396,val,9
7393,1.0,1402,val,9
7394,1.0,1412,val,9
7395,1.0,1414,val,9
7396,1.0,1419,val,9
7397,1.0,1420,val,9
7398,1.0,1422,val,9
7399,1.0,1426,val,9
7400,1.0,1441,val,9
7401,1.0,1445,val,9
7402,1.0,1446,val,9
7403,1.0,1449,val,9
7404,0.9090909090909091,1450,val,9
7405,1.0,1466,val,9
7406,1.0,1468,val,9
7407,1.0,1490,val,9
7408,1.0,1493,val,9
7409,1.0,1498,val,9
7410,1.0,1501,val,9
7411,1.0,1512,val,9
7412,1.0,1528,val,9
7413,1.0,1535,val,9
7414,1.0,1537,val,9
7415,1.0,1542,val,9
7416,1.0,1545,val,9
7417,1.0,1546,val,9
7418,1.0,1550,val,9
7419,1.0,1554,val,9
7420,0.9523809523809523,1556,val,9
7421,0.9444444444444444,1558,val,9
7422,1.0,1560,val,9
7423,1.0,1562,val,9
7424,1.0,1574,val,9
7425,1.0,1585,val,9
7426,1.0,1587,val,9
7427,1.0,1599,val,9
7428,1.0,1600,val,9
7429,1.0,1612,val,9
7430,1.0,1621,val,9
7431,1.0,1622,val,9
7432,1.0,1626,val,9
7433,1.0,1633,val,9
7434,1.0,1637,val,9
7435,1.0,1640,val,9
7436,1.0,1647,val,9
7437,1.0,1648,val,9
7438,1.0,1651,val,9
7439,1.0,1652,val,9
7440,1.0,1661,val,9
7441,1.0,1665,val,9
7442,1.0,1670,val,9
7443,1.0,1694,val,9
7444,0.9444444444444444,1697,val,9
7445,1.0,1699,val,9
7446,1.0,1715,val,9
7447,1.0,1722,val,9
7448,1.0,1730,val,9
7449,1.0,1738,val,9
7450,0.8,1743,val,9
7451,0.8,1748,val,9
7452,0.9565217391304348,1749,val,9
7453,1.0,1757,val,9
7454,1.0,1758,val,9
7455,1.0,1762,val,9
7456,1.0,1764,val,9
7457,1.0,1776,val,9
7458,1.0,1777,val,9
7459,1.0,1778,val,9
7460,0.92,1790,val,9
7461,1.0,1793,val,9
7462,1.0,1803,val,9
7463,1.0,1806,val,9
7464,1.0,1811,val,9
7465,1.0,1819,val,9
7466,1.0,1824,val,9
7467,1.0,1826,val,9
7468,1.0,1837,val,9
7469,1.0,1839,val,9
7470,1.0,1845,val,9
7471,1.0,1847,val,9
7472,1.0,1855,val,9
7473,0.6842105263157895,1857,val,9
7474,1.0,1862,val,9
7475,1.0,1864,val,9
7476,1.0,1871,val,9
7477,1.0,1881,val,9
7478,1.0,1888,val,9
7479,0.8888888888888888,1894,val,9
7480,1.0,1903,val,9
7481,1.0,1919,val,9
7482,1.0,1920,val,9
7483,0.92,1921,val,9
7484,1.0,1939,val,9
7485,1.0,1947,val,9
7486,1.0,1954,val,9
7487,1.0,1956,val,9
7488,1.0,1960,val,9
7489,1.0,1963,val,9
7490,1.0,1969,val,9
7491,1.0,1973,val,9
7492,1.0,1985,val,9
7493,1.0,1986,val,9
7494,0.9285714285714286,1989,val,9
7495,1.0,1991,val,9
7496,1.0,1997,val,9
7497,1.0,1999,val,9
7498,1.0,2002,val,9
7499,1.0,2010,val,9
7500,1.0,2012,val,9
7501,1.0,2017,val,9
7502,1.0,2018,val,9
7503,1.0,2019,val,9
7504,1.0,2021,val,9
7505,1.0,2039,val,9
7506,0.85,2052,val,9
7507,1.0,2060,val,9
7508,1.0,2061,val,9
7509,1.0,2080,val,9
7510,0.9545454545454546,2088,val,9
7511,1.0,2089,val,9
7512,1.0,2094,val,9
7513,1.0,2106,val,9
7514,0.9047619047619048,2137,val,9
7515,1.0,2142,val,9
7516,1.0,2144,val,9
7517,0.9090909090909091,2163,val,9
7518,0.9473684210526315,2167,val,9
7519,1.0,2173,val,9
7520,1.0,2180,val,9
7521,1.0,2188,val,9
7522,0.9473684210526315,2194,val,9
7523,1.0,2201,val,9
7524,0.9444444444444444,2213,val,9
7525,0.9545454545454546,2214,val,9
7526,1.0,2219,val,9
7527,1.0,2223,val,9
7528,1.0,2225,val,9
7529,1.0,2227,val,9
7530,1.0,2234,val,9
7531,1.0,2251,val,9
7532,1.0,2253,val,9
7533,1.0,2256,val,9
7534,1.0,2269,val,9
7535,1.0,2282,val,9
7536,1.0,2285,val,9
7537,0.8421052631578947,2295,val,9
7538,0.9583333333333334,2299,val,9
7539,1.0,2300,val,9
7540,1.0,2301,val,9
7541,1.0,2307,val,9
7542,1.0,2330,val,9
7543,0.9583333333333334,2331,val,9
7544,1.0,2338,val,9
7545,1.0,2343,val,9
7546,1.0,2357,val,9
7547,1.0,2382,val,9
7548,1.0,2400,val,9
7549,1.0,2413,val,9
7550,1.0,2420,val,9
7551,1.0,2435,val,9
7552,1.0,2439,val,9
7553,1.0,2440,val,9
7554,1.0,2462,val,9
7555,1.0,2463,val,9
7556,1.0,2473,val,9
7557,1.0,2474,val,9
7558,1.0,2477,val,9
7559,1.0,2480,val,9
7560,1.0,2483,val,9
7561,1.0,2485,val,9
7562,1.0,2487,val,9
7563,1.0,2493,val,9
7564,1.0,2496,val,9
7565,1.0,2499,val,9
7566,1.0,2501,val,9
7567,1.0,2503,val,9
7568,1.0,2506,val,9
7569,1.0,2511,val,9
7570,1.0,2522,val,9
7571,1.0,2534,val,9
7572,0.95,2537,val,9
7573,1.0,2552,val,9
7574,1.0,2554,val,9
7575,1.0,2556,val,9
7576,1.0,2568,val,9
7577,1.0,2570,val,9
7578,1.0,2576,val,9
7579,1.0,2583,val,9
7580,1.0,2602,val,9
7581,1.0,2634,val,9
7582,1.0,2639,val,9
7583,1.0,2643,val,9
7584,1.0,2653,val,9
7585,1.0,2662,val,9
7586,1.0,2664,val,9
7587,1.0,2669,val,9
7588,0.28,2674,val,9
7589,1.0,2675,val,9
7590,1.0,2687,val,9
7591,1.0,2690,val,9
7592,1.0,2692,val,9
7593,1.0,2720,val,9
7594,0.9130434782608695,2727,val,9
7595,1.0,2728,val,9
7596,1.0,2746,val,9
7597,1.0,2749,val,9
7598,1.0,2754,val,9
7599,1.0,2759,val,9
7600,1.0,2773,val,9
7601,0.7142857142857143,2777,val,9
7602,1.0,2782,val,9
7603,1.0,2789,val,9
7604,1.0,2790,val,9
7605,1.0,2794,val,9
7606,1.0,2796,val,9
7607,1.0,2802,val,9
7608,1.0,2806,val,9
7609,1.0,2825,val,9
7610,1.0,2835,val,9
7611,1.0,2838,val,9
7612,1.0,2845,val,9
7613,1.0,2852,val,9
7614,1.0,2855,val,9
7615,1.0,2861,val,9
7616,1.0,2865,val,9
7617,1.0,2882,val,9
7618,1.0,2892,val,9
7619,1.0,2899,val,9
7620,1.0,2910,val,9
7621,1.0,2920,val,9
7622,1.0,2922,val,9
7623,1.0,2933,val,9
7624,1.0,2934,val,9
7625,1.0,2935,val,9
7626,1.0,2946,val,9
7627,1.0,2954,val,9
7628,1.0,2956,val,9
7629,1.0,2962,val,9
7630,1.0,2966,val,9
7631,1.0,2975,val,9
7632,1.0,2979,val,9
7633,1.0,2987,val,9
7634,1.0,2992,val,9
7635,1.0,2999,val,9
7636,0.9523809523809523,3035,val,9
7637,1.0,3041,val,9
7638,0.9523809523809523,3048,val,9
7639,1.0,3065,val,9
7640,1.0,3074,val,9
7641,0.9,3080,val,9
7642,1.0,3094,val,9
7643,1.0,3105,val,9
7644,1.0,3107,val,9
7645,1.0,3121,val,9
7646,0.8571428571428571,3122,val,9
7647,0.9090909090909091,3126,val,9
7648,1.0,3127,val,9
7649,1.0,3163,val,9
7650,1.0,3180,val,9
7651,1.0,3184,val,9
7652,1.0,3188,val,9
7653,1.0,3191,val,9
7654,1.0,3202,val,9
7655,1.0,3207,val,9
7656,1.0,3214,val,9
7657,1.0,3222,val,9
7658,1.0,3223,val,9
7659,1.0,3228,val,9
7660,1.0,3233,val,9
7661,1.0,3251,val,9
